chapter,scope,mae,rmse,r2,log_r2,spearman,smape,n,model
1301,per_chapter,326650.7052831938,1548531.3500023626,-0.03718285615340178,0.2290207159292864,0.5406310594041953,100.00171373689142,62,GAT_first_none_perproduct
1302,per_chapter,405698.5345203967,1225431.1289673098,0.16648590422846887,0.05729720168419472,0.3946032772517036,115.44222685159295,198,GAT_first_none_perproduct
1401,per_chapter,49982.77438999625,112153.7947589491,0.4968117875140292,0.25730275614265674,0.49237023678843167,106.22746154310398,68,GAT_first_none_perproduct
1404,per_chapter,215177.29472034413,457800.2160278686,0.21664724725954976,0.11331223684743752,0.336663583102066,127.50921191419906,46,GAT_first_none_perproduct
1501,per_chapter,985381.2294688324,1955368.7694941137,-0.027599448135069204,0.017841257520201825,0.4178245766391663,128.87595156934086,48,GAT_first_none_perproduct
1502,per_chapter,1326653.8714971207,3062584.194548612,-0.07215462486269342,0.2553379390164593,0.5596669750231268,104.11811157559974,46,GAT_first_none_perproduct
1504,per_chapter,1010776.1786829701,2553281.870959738,-0.04145232767696605,0.13995090400087418,0.3606379728531049,129.96223087048813,60,GAT_first_none_perproduct
1507,per_chapter,8376674.645961149,37723178.309499025,0.029404898990379902,0.11823848023113348,0.5719471091521908,135.22887281599813,57,GAT_first_none_perproduct
1508,per_chapter,1445852.2149664504,5922873.862665335,-0.03579154571883003,0.3815116147301125,0.5651967757230913,136.34267115758456,37,GAT_first_none_perproduct
1509,per_chapter,697757.2618436146,2730310.4921525945,-0.04956470549629377,0.20585965623177505,0.4418826017979904,107.93327796644895,61,GAT_first_none_perproduct
1511,per_chapter,5331967.230752192,14248637.17999391,-0.5181250314339296,-0.10074315531092681,0.24504201680672266,138.15979445242522,50,GAT_first_none_perproduct
1512,per_chapter,2832325.5816790387,11420344.447067477,-0.046833412652527606,0.07615751913262503,0.22988694708330437,143.4565055473064,78,GAT_first_none_perproduct
1513,per_chapter,2954715.7211690443,12910374.808227079,-12.077861023746552,0.13146309874494277,0.37902070328611376,122.84816859704873,77,GAT_first_none_perproduct
1514,per_chapter,1857989.2315754413,5647674.97625335,-0.05819236265258576,0.17195825453763092,0.5046133657802152,139.84345802630912,87,GAT_first_none_perproduct
1515,per_chapter,384811.0603785349,1111813.6607475039,0.1283478495966779,0.2021114951908899,0.4834451438341968,125.20537675869126,184,GAT_first_none_perproduct
1516,per_chapter,1030696.2267132648,2611612.954890273,0.1958895420600727,0.2093023684321188,0.4377107048333983,110.64042902350776,61,GAT_first_none_perproduct
1517,per_chapter,866903.6932382666,1812326.1852568309,0.026576364658208895,0.13269660888633183,0.533713439466864,107.53802433807745,74,GAT_first_none_perproduct
1518,per_chapter,4968428.362723065,9115749.273255164,-0.29890979390831274,0.27985231163942115,0.7064777327935222,103.72226264723285,39,GAT_first_none_perproduct
1521,per_chapter,108009.11651099575,278472.0478605368,-0.6400055251560925,0.2615463671771777,0.5812669683257919,124.01569625564687,51,GAT_first_none_perproduct
1601,per_chapter,834432.0981809099,1617813.506270736,0.2926920275456657,0.3997125105372251,0.6675422138836774,92.71196971608505,40,GAT_first_none_perproduct
1602,per_chapter,1154015.0513323601,3477914.5369603946,-0.029603477525825372,0.2132073313220697,0.46762502802854905,123.80473422093938,277,GAT_first_none_perproduct
1604,per_chapter,655242.7826036735,1807459.5886103401,0.22126925494906358,0.14621351711015385,0.4205811302768641,123.81685003778533,274,GAT_first_none_perproduct
1605,per_chapter,810655.0190855666,2840216.89105408,0.1933312600951611,0.18261415067144227,0.38433857158787216,128.50346322921126,322,GAT_first_none_perproduct
1701,per_chapter,1685831.9619014775,4085328.1629701117,-0.1647143898482708,0.037572075352816925,0.22623681739214782,133.0498484501573,149,GAT_first_none_perproduct
1702,per_chapter,485846.59322299145,1275903.3623478792,0.04189379488440037,0.045062883184494584,0.36683591373955043,132.15648158743534,220,GAT_first_none_perproduct
1703,per_chapter,1145582.3549474294,3217304.982985559,-0.12494942131770226,-0.2791304745968981,0.22255639097744362,151.458456255517,56,GAT_first_none_perproduct
1704,per_chapter,1007883.5168788634,1960727.7998706005,0.08080659361177533,0.3735774022880033,0.5971593383026738,113.14003832493601,82,GAT_first_none_perproduct
1801,per_chapter,1546435.3927357746,7078167.79189722,-0.0434371083996592,0.024037867410324987,0.28142380422691876,137.72152053573816,30,GAT_first_none_perproduct
1803,per_chapter,881521.5772047626,2212251.684330673,-0.0742118686354758,0.14877955149357647,0.48380566801619435,119.58748554023246,39,GAT_first_none_perproduct
1805,per_chapter,829062.7697868259,1980971.4709625333,-0.7636147023017712,-0.26633663225419,0.4568333515701936,136.32175548048824,38,GAT_first_none_perproduct
1806,per_chapter,1028687.0787020609,2241448.2729274984,-0.18698422040052298,0.25557680637609825,0.5769771085122738,115.75232428200086,197,GAT_first_none_perproduct
1901,per_chapter,2201486.3918146566,6198156.087475782,-0.0033749200366015586,0.5317974061078137,0.7251062140068834,114.14790535588655,117,GAT_first_none_perproduct
1902,per_chapter,578691.0434296976,1656993.5997607922,0.09459745652761775,0.16472200531996783,0.5132652197822783,122.59514299940244,176,GAT_first_none_perproduct
1904,per_chapter,352317.60761980375,875653.6020953723,-0.01072072547470948,0.22964098553889412,0.5471791954572662,112.33361468077956,136,GAT_first_none_perproduct
1905,per_chapter,1161650.6355287826,2725868.217401368,-0.05702581870129131,0.18337576142931467,0.391154318440973,127.9974681546485,219,GAT_first_none_perproduct
2001,per_chapter,278555.68071856705,748393.940560945,-1.8345555775380507,0.22471253475668218,0.4090805703787945,110.81860165512332,70,GAT_first_none_perproduct
2002,per_chapter,729881.8008120129,1973161.0290827705,0.05814721182721616,0.22377822071425413,0.519840038918662,118.5562639943598,71,GAT_first_none_perproduct
2003,per_chapter,632865.5573451453,2812516.383388725,0.11873488127623189,0.2551951806264987,0.5635041250542769,110.40675944735341,48,GAT_first_none_perproduct
2004,per_chapter,1737519.346023111,4740202.1386324,0.03247388924872707,0.2515271627232266,0.584150856968355,121.35411268317138,68,GAT_first_none_perproduct
2005,per_chapter,371669.2811470311,1157105.5434143743,0.04649235439198063,0.18158452173998352,0.45411833082048897,124.65096804605807,302,GAT_first_none_perproduct
2006,per_chapter,128338.71784324758,268931.7155472173,0.8442075684784729,-0.03654940769947168,0.5315315315315315,105.54571935655888,36,GAT_first_none_perproduct
2007,per_chapter,354970.86586920003,892014.9022855524,-0.0394208538113765,0.1887321494276124,0.48779498184417563,123.63130753280373,110,GAT_first_none_perproduct
2008,per_chapter,384056.0277618323,1113756.7735105143,0.12205795865664104,0.22238285424603677,0.4684029535211026,120.6316277290177,377,GAT_first_none_perproduct
2009,per_chapter,500383.0533879181,1589256.0511948054,-0.042564430470292125,0.046542931574847124,0.3814191265687756,128.31950599184842,503,GAT_first_none_perproduct
2101,per_chapter,461410.2097069256,1020490.0332185858,-0.14471277250547643,0.237546045309882,0.4493518149304436,117.8785926177422,132,GAT_first_none_perproduct
2102,per_chapter,256639.68112518496,600864.8342465954,0.028316299244405152,0.27247052159874274,0.538365842666587,114.69244317969442,105,GAT_first_none_perproduct
2103,per_chapter,815357.0516910038,2022509.529976016,0.09402134058654277,0.24855038765986892,0.5290468750192786,123.20148547444778,152,GAT_first_none_perproduct
2104,per_chapter,710466.7773295814,1549495.2194611558,-0.08220167591222127,0.2244595576823033,0.6788075130052182,120.80924990371365,73,GAT_first_none_perproduct
2105,per_chapter,1171876.457556893,2467829.5339181335,0.06761455040613207,0.2872214052186711,0.6560728744939271,90.10143831714106,39,GAT_first_none_perproduct
2106,per_chapter,3480746.9792254143,9077491.749457564,0.15664798085346554,0.3998177637562814,0.6426052642626253,119.97403156376245,83,GAT_first_none_perproduct
2201,per_chapter,893489.0301065637,3662252.344184342,0.06187429631619812,0.20538699786987125,0.4981223328591749,116.03606166504883,75,GAT_first_none_perproduct
2202,per_chapter,1332324.2284537926,2643001.939726509,-0.12849463464836264,0.18173288404818766,0.4371388722861663,114.73349904899412,115,GAT_first_none_perproduct
2203,per_chapter,1529528.9333545442,4094874.5878663515,0.09027475431644438,0.37679542019088585,0.6979175107365693,103.17932752737204,42,GAT_first_none_perproduct
2204,per_chapter,1850055.939368742,6449525.52717235,-0.0816780143754583,0.1153872647939006,0.39842456485342387,125.44770874144314,141,GAT_first_none_perproduct
2205,per_chapter,141846.897098566,358729.9577330779,-0.1296797576670985,0.34106114234516716,0.552834008097166,125.77687928846845,39,GAT_first_none_perproduct
2206,per_chapter,400865.3198310048,1019278.4378148878,0.162064422557068,0.3421199015867503,0.602750190985485,116.3334532749781,34,GAT_first_none_perproduct
2207,per_chapter,3161599.305268562,8170885.040214407,0.039097051402365524,0.06922947240359223,0.26221197283155256,130.76042247720252,54,GAT_first_none_perproduct
2208,per_chapter,1145423.014602946,4062761.6879360327,-0.036999503005931134,0.26894922773722174,0.5712579620467345,102.12566692059919,243,GAT_first_none_perproduct
2209,per_chapter,124769.02065972947,394077.38465695607,0.07769512460176609,0.4439747139183694,0.7610241820768137,86.33419988622923,38,GAT_first_none_perproduct
2301,per_chapter,2734933.9847512753,5989148.511650344,0.12728546695389198,0.10312342026283028,0.4993710691823899,96.30190384224974,54,GAT_first_none_perproduct
2302,per_chapter,1200113.4793140409,3968418.1155326623,-0.060751685488977136,-0.0012054880303233872,0.21125387833813372,122.17929606142368,89,GAT_first_none_perproduct
2303,per_chapter,2544818.177842759,5913705.560554323,0.31821231833747954,0.06064452826575484,0.4609022556390978,123.47707317969783,56,GAT_first_none_perproduct
2306,per_chapter,1918840.6933148808,6574407.3265006635,-0.07958951742084408,0.12093791655038644,0.38681285895800077,130.50655127285677,111,GAT_first_none_perproduct
2309,per_chapter,3485231.4693810632,6423441.446892676,-0.6345944867537474,0.3642113322423226,0.6475337797381533,105.78058216550548,78,GAT_first_none_perproduct
2401,per_chapter,2334505.8620712697,5541104.921110638,-0.08504922350566524,0.14927364338963167,0.42464854881020414,126.55722169618993,83,GAT_first_none_perproduct
2402,per_chapter,2769166.9535094183,7658502.307532315,-0.1416718679710236,0.02732664429684939,0.17675578677626258,136.55899406522946,90,GAT_first_none_perproduct
2403,per_chapter,1918037.1898855332,6075119.40423696,-0.06454428714580884,-0.004903661163096595,0.22174270089310788,132.1482129287486,101,GAT_first_none_perproduct
2501,per_chapter,906967.3989468421,2611104.0959374285,-2.0452661032909023,0.1284496290407251,0.4792966534316506,100.9975719968432,42,GAT_first_none_perproduct
2504,per_chapter,168655.29728774866,656584.1301484647,0.4074519020124385,0.2735034212753571,0.524390243902439,119.97515423126144,40,GAT_first_none_perproduct
2505,per_chapter,347146.89526540186,970449.4061504703,0.10876761507969301,-0.07487324593220501,0.5259533506108847,133.04412034708872,74,GAT_first_none_perproduct
2506,per_chapter,272557.3672037095,678768.1719272768,-1.7725198934927309,0.2788580382777772,0.5077264577819517,120.72210035723141,52,GAT_first_none_perproduct
2507,per_chapter,344006.54140329827,1011627.680195794,0.22771368385284485,0.0799638819497348,0.3973607038123167,108.64401894777909,32,GAT_first_none_perproduct
2508,per_chapter,176769.87151807273,449960.7551816653,0.31013285026761417,0.2013177846721379,0.48086722813242666,121.03612957783862,121,GAT_first_none_perproduct
2510,per_chapter,6291496.028543631,19628666.778444506,-0.11250109630065563,0.17071183504401843,0.561624649859944,141.6247516621404,35,GAT_first_none_perproduct
2513,per_chapter,87526.95220707243,253429.85122941254,0.05398608634197333,0.2310643306646235,0.5636199095022624,119.12697739043503,51,GAT_first_none_perproduct
2515,per_chapter,279506.25658810965,792774.6446412978,-0.09529730694219563,0.06622472242220545,0.256343055732761,126.45555806484627,72,GAT_first_none_perproduct
2516,per_chapter,139386.4591684013,404576.0272418806,-0.07079736471272002,0.2771099044633496,0.5615547550880671,117.06424600886194,99,GAT_first_none_perproduct
2517,per_chapter,815712.6598852188,3857246.0055108108,-0.040040892759263036,0.06542588069097732,0.28758697574289777,133.61059080394,116,GAT_first_none_perproduct
2518,per_chapter,609342.9721745988,1652886.7318110028,-0.08598693086197606,0.09712028922370941,0.3548776804590758,142.11997850797445,43,GAT_first_none_perproduct
2519,per_chapter,510125.26611599926,1529517.4663108208,0.2343641073360747,0.27513431642973074,0.45489795918367343,115.82630420936617,49,GAT_first_none_perproduct
2520,per_chapter,328634.30452648003,1042858.1887929562,-0.10072225391207246,0.05952832575229983,0.2550305402938133,122.61578880443362,61,GAT_first_none_perproduct
2522,per_chapter,987310.2409839828,4044726.6413116604,-0.030791304721196955,-0.0160669373623874,0.2806980433632998,134.98649606294862,61,GAT_first_none_perproduct
2523,per_chapter,2480463.930331164,6976110.664987054,-0.11991129709263726,0.1359976044972503,0.3828220590820081,134.99978975785027,130,GAT_first_none_perproduct
2525,per_chapter,101808.98467896834,250057.3108507543,-0.0788298089675965,0.12820022021463817,0.36155542044559563,132.01725000206724,40,GAT_first_none_perproduct
2526,per_chapter,246545.80600496219,521881.87775169424,0.16581145722480384,0.24524633089066405,0.5118552036199094,126.80384947585918,51,GAT_first_none_perproduct
2529,per_chapter,503310.47842482035,1302542.0173870008,-0.2100585878138843,0.034933191320276724,0.2818534208802819,123.51355444500473,63,GAT_first_none_perproduct
2530,per_chapter,1312154.7995553836,9459795.467938945,-0.018303024834751103,0.07999218544806563,0.43052580331061346,129.14851907640568,79,GAT_first_none_perproduct
2601,per_chapter,36271195.41439201,79776199.44722235,-0.10507300060204572,0.07226460918046351,0.4310023498906086,138.67910681211524,42,GAT_first_none_perproduct
2615,per_chapter,1905368.8945057688,4016787.3111789217,-0.17366526091054513,0.11724090842751811,0.4343086020867485,125.93360193849423,30,GAT_first_none_perproduct
2617,per_chapter,1023101.5924253125,3087476.481211723,-0.05140744647575457,-0.05488949243739172,0.20454545454545456,148.4969040641866,33,GAT_first_none_perproduct
2620,per_chapter,876987.4388000357,2381270.5834908923,-0.0952258521876137,0.07613260145541922,0.31299561052954655,121.67748138797658,132,GAT_first_none_perproduct
2621,per_chapter,357146.7283749569,706428.6205764777,-0.19212797025348638,0.06402339648768607,0.40285923753665687,102.59595548868398,32,GAT_first_none_perproduct
2701,per_chapter,11451227.632227007,52311524.16599337,-0.010931982299439813,0.08305579174998756,0.4332231031644903,142.45667746807496,70,GAT_first_none_perproduct
2707,per_chapter,7890580.137001419,22538000.69296317,-0.10826330673813378,0.05828147358830682,0.3468333903145362,152.99046841135103,104,GAT_first_none_perproduct
2710,per_chapter,28952393.432567313,74932390.67375247,-0.0679263515245021,0.07415484457644661,0.33221211474821744,165.69173178392438,139,GAT_first_none_perproduct
2711,per_chapter,107166214.18131238,473468265.5587136,-0.04282959615602899,-0.13577100896201966,0.2769640768242343,148.85712295665357,145,GAT_first_none_perproduct
2712,per_chapter,498929.4074208776,1765541.1454401196,-0.027281772956401662,0.1668618427476608,0.4404143937135151,124.44655332152097,88,GAT_first_none_perproduct
2713,per_chapter,5552846.3606268205,13052478.807978336,0.031002492084605593,0.05761591831739754,0.45911181166613924,128.0968856410418,72,GAT_first_none_perproduct
2714,per_chapter,194965.3119710479,355987.19529712264,-0.12292518126900265,-0.10122438745613715,0.3441601779755284,126.52028960106747,30,GAT_first_none_perproduct
2715,per_chapter,689039.0593472522,2261180.855125527,0.06038612787959663,0.08467935858712361,0.5237903225806452,108.18888207454887,31,GAT_first_none_perproduct
2801,per_chapter,2302636.989539067,10532138.33502832,-0.042243203444330746,0.08021968362518206,0.44785210027291505,132.43929391280145,58,GAT_first_none_perproduct
2803,per_chapter,1832648.8565488092,4291403.283343404,-0.1494368502531762,0.38322865892301594,0.6653225806451614,119.52259653870014,31,GAT_first_none_perproduct
2804,per_chapter,1010370.9093177521,4181490.039906862,-0.020219409895292362,0.10742505592324969,0.3738209854656567,121.01137667854292,233,GAT_first_none_perproduct
2805,per_chapter,425617.6354007401,1518655.7202171213,0.26933684153759174,0.2851022131145642,0.4699481041418704,118.30101318585645,71,GAT_first_none_perproduct
2806,per_chapter,153594.14722785418,446715.20303307934,-0.015728365115006415,0.01590721400088213,0.30035236081747707,127.37651838833963,44,GAT_first_none_perproduct
2809,per_chapter,9186105.421298897,36411905.734717935,-11.271309805894537,0.04188037839718739,0.5544137022397891,154.15495551068597,45,GAT_first_none_perproduct
2811,per_chapter,642960.2997746135,1689066.308653759,0.07317427642090946,0.10077231652732088,0.45404239370301896,120.69265216385949,145,GAT_first_none_perproduct
2812,per_chapter,959077.0853352371,4026590.2393525722,-12.171354763716947,-0.017568182448705505,0.41618693211231905,132.25971321491514,67,GAT_first_none_perproduct
2814,per_chapter,1702761.1436359398,3706385.657482018,-0.01988255116879256,-0.14756522577503217,0.27181610450632165,130.40288389019366,51,GAT_first_none_perproduct
2815,per_chapter,951251.6099700058,2505087.931197764,-0.07865245164425105,-0.05435569538645324,0.37958149999770185,130.2390030176551,99,GAT_first_none_perproduct
2816,per_chapter,259771.37220615253,574816.2365276489,-0.16934187012748714,0.28492654871201584,0.5675675675675675,129.16611217360204,37,GAT_first_none_perproduct
2817,per_chapter,711895.1246010571,1125112.5361044311,-2.253632933484893,0.08677187095894545,0.7882091212458288,109.90409070544122,30,GAT_first_none_perproduct
2818,per_chapter,7271171.615753809,38246256.859383546,-0.03774236444497414,0.15706565541449102,0.4768339584325846,118.73322806835944,68,GAT_first_none_perproduct
2820,per_chapter,695146.9998449568,1872687.596898344,-6.833734214148418,0.2265225183347207,0.5013368983957219,133.98335940832197,33,GAT_first_none_perproduct
2821,per_chapter,210925.2706634769,470614.8457659665,0.09777187386030883,0.12758833283579918,0.3596396005210595,124.76937470046876,48,GAT_first_none_perproduct
2823,per_chapter,261523.7866683617,552140.8344857717,0.08075448336976954,0.34288688295398506,0.6600667408231368,104.47723074664657,30,GAT_first_none_perproduct
2825,per_chapter,4356965.3335305285,19077315.435309097,0.12819474375168027,0.17103340747041873,0.550970279467479,127.49680490286966,146,GAT_first_none_perproduct
2826,per_chapter,667959.481407509,1549742.917235756,-0.6916217002987857,0.10083113869249871,0.37408794162826425,131.23399111723586,63,GAT_first_none_perproduct
2827,per_chapter,413716.27394453564,1445949.8016208785,0.01139793059954819,0.20321165856688783,0.5462141224045348,118.41848333396634,235,GAT_first_none_perproduct
2828,per_chapter,249123.66323317014,707592.2966313313,-0.050590157059241525,0.15090954154973957,0.3827611044417767,111.60375664586412,50,GAT_first_none_perproduct
2829,per_chapter,518219.5215481599,2240516.0078737466,-0.03292131764554518,0.1674875367609422,0.38959276018099553,126.62554415522386,51,GAT_first_none_perproduct
2830,per_chapter,915923.0073570678,3341632.4975454602,-0.024964677544383918,0.37878033808563183,0.6700404858299595,119.91332148146188,39,GAT_first_none_perproduct
2831,per_chapter,71923.5067096188,204683.75172419427,0.4601017786126206,0.3963758738798071,0.4923128342245989,115.11253909853743,33,GAT_first_none_perproduct
2832,per_chapter,99190.49811281916,240261.39769514138,-1.0665818341144666,0.033591825994269575,0.5247788370933801,115.25823619176253,68,GAT_first_none_perproduct
2833,per_chapter,3636284.9908559127,50135273.376477964,-0.004928624156342876,0.10731595699796259,0.46681410966648956,123.68786222141024,221,GAT_first_none_perproduct
2834,per_chapter,410868.9806289283,1341124.9890003786,-0.11621556716321768,-0.053283183100807374,0.31643702402483426,125.00436639948265,65,GAT_first_none_perproduct
2835,per_chapter,223976.39643812258,545105.4589762281,0.22425265017878826,0.18865073621233197,0.5646725574811566,107.83459376710913,190,GAT_first_none_perproduct
2836,per_chapter,6408455.452600706,66488869.998261705,-0.007845991465653235,0.0512672493698898,0.5279297665682664,124.7936531557441,191,GAT_first_none_perproduct
2837,per_chapter,658106.880099792,1427082.9368020508,0.47116265348875785,-0.09169650738357338,0.5564328401824484,144.9785558322925,39,GAT_first_none_perproduct
2839,per_chapter,127595.05829312591,296755.7775962786,0.20964286269700427,0.09575977978138561,0.5644196227219677,112.68857921044089,80,GAT_first_none_perproduct
2840,per_chapter,344759.5440663691,1024694.0356448017,0.33601901277721913,-0.10180427841940509,0.45997570288179584,135.1005930760849,69,GAT_first_none_perproduct
2841,per_chapter,1601737.1890469263,12427453.829310097,-0.012535390611597252,0.30754558536296395,0.6274320538626317,130.77642449342926,111,GAT_first_none_perproduct
2842,per_chapter,2175726.3784382157,12567233.789743345,0.02361621141677528,0.3940004232601384,0.5976605807090889,110.30839933013587,51,GAT_first_none_perproduct
2843,per_chapter,2608308.81146691,10855505.194093775,-0.026044920597547927,0.26157675074075004,0.6387863372879073,142.83768097139244,90,GAT_first_none_perproduct
2844,per_chapter,15823848.470390229,74599087.63487796,-0.04657639334454089,0.25682510360052224,0.49021756606001576,133.5012715565806,59,GAT_first_none_perproduct
2846,per_chapter,1176464.0579464717,3218372.9461710127,0.3094200102960115,0.46182709435824665,0.7159663865546219,133.39267006035217,35,GAT_first_none_perproduct
2847,per_chapter,424357.24371261743,685152.7268598037,-0.44347431529401815,0.2527784387045615,0.4046718576195773,118.5366230001733,30,GAT_first_none_perproduct
2849,per_chapter,955360.0357833211,2724775.293480896,-1.79897599525956,0.01747170251115049,0.49896758703481386,132.9807793016626,50,GAT_first_none_perproduct
2853,per_chapter,1720128.6977447267,8558533.26258742,0.21604095500388043,0.3616125621678461,0.5423423423423424,144.81250655483464,36,GAT_first_none_perproduct
2901,per_chapter,6144282.734297509,16934541.08927846,0.10556544987465666,0.13279842261230412,0.5663951557427307,130.14408948854944,98,GAT_first_none_perproduct
2902,per_chapter,8341138.486817598,41479089.40538149,-0.019287185011626073,0.16754313832761547,0.5789763151985405,147.7113563244833,198,GAT_first_none_perproduct
2903,per_chapter,1112092.1990284596,5386204.861618531,-0.08543610980250249,0.12133674351110091,0.5127926216925724,131.84256511159145,312,GAT_first_none_perproduct
2904,per_chapter,361317.52879553114,1206618.987047325,0.010430145697431836,0.0662432606422062,0.3296522131887985,134.32681565361193,81,GAT_first_none_perproduct
2905,per_chapter,1172143.1775792798,4085688.2613222986,-0.15263965069276142,0.027249338467514317,0.5772836921011425,132.19005521376073,431,GAT_first_none_perproduct
2906,per_chapter,456357.3197216498,2593771.3545337548,-0.023731248020121276,0.36374542919914,0.6592023041788436,113.1190788168588,121,GAT_first_none_perproduct
2907,per_chapter,1086463.071014451,2598987.163811468,-0.5435609232726046,0.07498276504892898,0.578768574701203,139.5061049379091,143,GAT_first_none_perproduct
2908,per_chapter,731141.2693792697,1982160.329855071,-2.908885104641301,0.07209805819338688,0.6662614972447412,142.9297933794314,42,GAT_first_none_perproduct
2909,per_chapter,1546237.2389810449,7432235.533391136,0.034967070518576726,0.09701214703727856,0.601163704836442,124.16384846954736,200,GAT_first_none_perproduct
2910,per_chapter,2037256.8846629895,5856888.948535292,0.05790263719537725,0.06437490333726525,0.5614010989010989,135.09144773887638,64,GAT_first_none_perproduct
2912,per_chapter,413403.0847491117,1340697.7442507627,-5.408977265195815,0.2778739570739813,0.6540619227639073,124.8447164741869,172,GAT_first_none_perproduct
2914,per_chapter,571966.7218292123,1700485.25354753,-1.8697376537866566,0.26221149738756633,0.6553977805764769,120.0078865314798,257,GAT_first_none_perproduct
2915,per_chapter,887692.5294548405,2712032.12968716,-0.4969628751295916,0.11753125738619918,0.5489913678707738,119.79330677010446,327,GAT_first_none_perproduct
2916,per_chapter,602150.0521740689,1598158.4954646202,-0.35732475373373584,0.2682484497811931,0.6238788486156907,117.17105630890217,217,GAT_first_none_perproduct
2917,per_chapter,1272046.0304342639,5204772.73508952,0.10997807132499626,0.007257054514425265,0.5826211202432773,132.72439502153765,220,GAT_first_none_perproduct
2918,per_chapter,388636.1988074236,2120281.122805756,0.033286206494737236,0.27002913300816656,0.587409816648212,113.70259862838216,303,GAT_first_none_perproduct
2920,per_chapter,613774.2825169661,1428751.534491131,-2.869577938116314,0.02037509128540904,0.32401332839689,143.35767647765297,74,GAT_first_none_perproduct
2921,per_chapter,951584.0331454293,3736151.936051453,-0.06919362680855534,0.2270139380059646,0.5411809005362376,126.65627797520239,271,GAT_first_none_perproduct
2922,per_chapter,568419.8405058681,1921443.688131948,0.20827230706621647,0.19080586425721457,0.5176608956649944,124.34985109881293,280,GAT_first_none_perproduct
2923,per_chapter,520349.9290584119,1628472.660692643,-0.280443729377003,-0.03404524448149826,0.461233768749487,117.32139164112331,92,GAT_first_none_perproduct
2924,per_chapter,641792.8862732165,1871571.973550112,0.4349844188101105,0.13586053469399673,0.4488712366929122,132.33723420610545,90,GAT_first_none_perproduct
2925,per_chapter,311403.0214395944,797302.6218096911,0.2359219712320274,0.2473591600827465,0.5067046662010637,121.27959971967795,69,GAT_first_none_perproduct
2926,per_chapter,1522709.6951406584,4283298.740510109,0.16355027765472419,0.24307824775695075,0.4545056797602135,136.54944297773116,57,GAT_first_none_perproduct
2929,per_chapter,1675311.241050846,5173234.805278743,-3.0324946097943304,0.4318726366586664,0.6062904717853838,107.68562070256044,46,GAT_first_none_perproduct
2930,per_chapter,899564.2597596106,2394463.695416858,0.1638883493026102,0.11953424021913228,0.4463131071826724,132.1448765596939,91,GAT_first_none_perproduct
2931,per_chapter,851501.9384822188,2759370.139095133,0.3504388684100508,0.022307196455974787,0.36734513935421265,130.69984824982922,96,GAT_first_none_perproduct
2932,per_chapter,576678.8945176617,1684742.7343097113,0.23673647662370623,0.2493654437066749,0.5301589989257364,118.14146996216202,155,GAT_first_none_perproduct
2933,per_chapter,4732815.604931927,32473351.073829956,-0.01744806216728323,0.18833534966375587,0.5067345185175045,130.82962158581898,368,GAT_first_none_perproduct
2934,per_chapter,2702356.2820415534,9587800.318704236,0.00011768852688232023,0.2331338200095293,0.5104811995886342,134.59899612604775,94,GAT_first_none_perproduct
2935,per_chapter,5205741.976578545,22380296.994821772,-0.051603005242452316,0.2163294403419297,0.44851734325418535,165.07008908363613,38,GAT_first_none_perproduct
2936,per_chapter,492091.860892674,1513473.2035227842,-1.7751261384454606,0.31958114390653325,0.6108875913633981,114.20340958718975,240,GAT_first_none_perproduct
2937,per_chapter,12883657.747763017,109381617.39387366,-0.011359703609251204,0.2325306052008841,0.507836708295131,125.73412162416764,156,GAT_first_none_perproduct
2938,per_chapter,657019.6377249325,1951273.2296310437,0.22402888625862227,0.21982435126011457,0.5215759849906193,117.19595702883512,40,GAT_first_none_perproduct
2939,per_chapter,208279.79427220506,697212.3764638874,-0.012787265706840412,0.10027714359324114,0.3170311432451216,132.78754594544694,167,GAT_first_none_perproduct
2941,per_chapter,1670893.9530620272,5416042.256933113,-2.64388727077438,0.15308744711590683,0.4144310931776528,127.597231964861,127,GAT_first_none_perproduct
3001,per_chapter,2280054.63185575,6182834.192897656,0.0021234966334262584,0.5650628956768247,0.676423157555233,133.3883300153904,53,GAT_first_none_perproduct
3002,per_chapter,13617783.9952671,50308088.53759918,0.048445409924375404,0.4327043280530358,0.6751136080394059,129.24905915677112,218,GAT_first_none_perproduct
3003,per_chapter,4588325.735452792,40489722.275689736,-0.012783671030052846,0.19087697459226016,0.4555219045891248,133.2240635171684,150,GAT_first_none_perproduct
3004,per_chapter,5631403.913645678,22947398.412781112,-0.03609629032495265,0.2579605745313579,0.5080737972119743,125.46975961590073,341,GAT_first_none_perproduct
3005,per_chapter,568943.2820575433,1310523.760237318,0.3796548919380708,0.261057502396129,0.627812444579676,98.51096755040143,73,GAT_first_none_perproduct
3006,per_chapter,779106.2106005887,2377041.938201799,-0.0008015295443175585,0.2381350709195379,0.537222007217981,120.96691860583731,228,GAT_first_none_perproduct
3101,per_chapter,446058.59470203996,766091.2021563502,-0.2525476125563877,0.05563317405933399,0.573109243697479,118.94725689130439,34,GAT_first_none_perproduct
3102,per_chapter,2378664.3348185695,7960962.805841759,-0.030956592553501583,-0.0401954676791727,0.3271102075614706,132.7952602429461,180,GAT_first_none_perproduct
3103,per_chapter,1940663.9154409643,6420590.532037093,-0.05403422472556807,0.17483804689357962,0.3970801673354392,119.76773263168197,52,GAT_first_none_perproduct
